id,name,og_description
4186098,Aerógrafo Mini Peluche Neón Sorpresa,"¡Personaliza y reinventa tu peluche una y otra vez con el Aerógrafo Mini Peluche Neón Sorpresa! Este kit creativo y divertido incluye 2 marcadores neón,un spray aerógrafo y 25 plantillas para que los niños a partir de 6 años diseñen su propio estilo único. Con 6 estilos sorpresa para coleccionar,cada mini peluche es una nueva aventura artística que se puede lavar y volver a decorar. ¡Perfecto para estimular la imaginación mientras juegan sin límites! Ancho aproximado: 3.27""."
4186095,Aerógrafo Colorea el Unicornio,"¡Dale vida a tu creatividad con el Aerógrafo Colorea el Unicornio! Personaliza tu unicornio cósmico con más de 100 plantillas y 4 colores vibrantes para crear diseños únicos y mágicos. Presiona el cuerno iluminado para revelar un color sorpresa y consulta la guía del adivino para descubrir mensajes divertidos. Cuando termines,simplemente lava tu unicornio y comienza de nuevo,¡la diversión nunca termina! El set incluye unicornio de peluche con cuerno iluminado,herramienta de aerógrafo,guantes y todo lo que necesitas para dejar volar tu imaginación. Ancho aproximado: 4.5""."
4186090,Cesta de Picnic Slime con Accesorios,"¡Descubre la diversión sorpresa con la Cesta de Picnic Slime con Accesorios! Con 12 estilos diferentes para coleccionar,cada cestita trae dos Slimes: uno listo para jugar y otro DIY para crear añadiendo agua,¡perfecto para despertar la creatividad! Cada cesta viene con un regalo sorpresa y está disponible en tres colores,que luego puedes usar para guardar todos tus accesorios. Desarrollada en Francia con una fórmula natural a base de algas,esta cesta combina diversión,aromas y colores únicos en un solo kit ideal para pequeños amantes del Slime. Ancho aproximado: 3.7""."
4186086,Maletín de Slime con Accesorios,"¡Lleva la diversión a donde quieras con el Maletín de Slime con Accesorios! Este kit súper completo incluye todo lo que necesitas para crear 6 Slimes elásticos y pegajosos con efectos sensoriales únicos,perfectos para horas de entretenimiento creativo. Ideal para fiestas de pijamas o reuniones con amigos,es fácil de transportar y te convierte en la estrella de la noche. Además,personaliza tus agitadores con pegatinas y esconde personajes sorpresa dentro del Slime para darle un toque misterioso y divertido. ¡La diversión y creatividad nunca fueron tan portátiles! Incluye 6 piezas. Ancho aproximado: 7.1""."
4186079,Álbum de Recortes Estación 3 en 1,"¡Desata tu creatividad con el Álbum de Recortes Estación 3 en 1! Este completo kit trae todo lo que necesitas para personalizar cuadernos,cartas y mucho más: calcomanías,gemas,plantillas,marcadores,papel texturizado y más. Perfecto para crear proyectos únicos,ya sea solo o combinándolo con el kit Style 4 Ever 3 en 1 para multiplicar la diversión y la inspiración. ¡Tu arte,tus reglas!"
4186078,Diario Screto Álbum de Recortes,"¡Exprésate como nunca con el Diario Secreto Scrapbooking! Un cuaderno único que puedes personalizar a tu estilo usando pegatinas,papeles impresos,cintas y rotuladores. Perfecto para guardar tus secretos,ideas y recuerdos mientras das rienda suelta a tu creatividad. ¡Haz que cada página cuente!"
4186076,Unicornio Luminoso para Decorar,"¡Haz que la magia brille con el Unicornio Luminoso para Decorar! Personaliza tu unicornio con gemas,pegatinas y un rotulador especial mientras crea un efecto brillante en la oscuridad que encantará a niños desde los 6 años. Este kit creativo incluye un unicornio,hojas de adhesivos,decoraciones y un rotulador para que la diversión y la imaginación no tengan límites. ¡Perfecto para dar vida a tu propio mundo mágico! Ancho aproximado: 3.9""."
4153323,Bolso de Lentejuelas con Marcadores,"¡Luce con estilo y brillo con nuestro Bolso de Lentejuelas con Marcadores! Este divertido set combina un bolso lleno de color y destellos con marcadores temáticos que complementan la experiencia. Perfecto para niñas y niños que aman los accesorios originales y creativos, es ideal para jugar, regalar o llevar a cualquier parte. ¡Un toque de fantasía y diversión en cada salida!"
4187964,Minor Details,"¡Ríete a carcajadas con Minor Details, el juego de dibujo donde lo importante no es saber dibujar! Perfecto para adultos y adolescentes a partir de 13 años, este juego de fiesta rápido y cooperativo pone a prueba tu capacidad para interpretar dibujos... terriblemente divertidos. Cada jugador dibuja solo un pequeño detalle de la ""Palabra Secreta"", y juntos deben unir las piezas para adivinar la respuesta. Sin presión, sin competencia, solo risas aseguradas y momentos inolvidables. Ideal para noches de juegos, reuniones con amigos o como regalo original. ¡Porque en este juego, los malos dibujos son lo mejor! Ancho aproximado: 7.95"". Cantidad de jugadores: 3+."
4188026,Monopoly Deal: Harry Potter,"¡Lleva la magia a tus partidas con Monopoly Deal: Harry Potter! Esta versión encantada del clásico juego de cartas combina la emoción rápida de Monopoly Deal con los personajes, hechizos y objetos más icónicos del mundo mágico. Compite por reunir 3 conjuntos completos de artículos como la Snitch Dorada o la Cerveza de Mantequilla, usando cartas de personaje con habilidades especiales y hechizos como ""Stupefy"" o ""Wingardium Leviosa"" para ganar ventaja. Ideal para 2 a 5 jugadores, es fácil de aprender y se juega en solo 15 minutos, perfecto para noches en familia, vacaciones o como regalo mágico para fans de 8 años en adelante. ¡Diversión hechizante en cada partida! Ancho aproximado: 3.63"". Cantidad de jugadores: 2+."
4188020,Microscopio Lumínico,"¡Conviértete en un pequeño científico con el Microscopio Lumínico Play-Doh! Este divertido set incluye un microscopio de juguete que realmente se ilumina para revelar detalles ocultos en tus creaciones de Play-Doh. Los niños pueden moldear insectos, plantas y gérmenes en los portaobjetos o placas de Petri, explorando la naturaleza de forma divertida y educativa. Viene con una alfombrilla temática para facilitar el juego y la limpieza, además de herramientas científicas como pinzas y cuchillo, y cinco latas de Play-Doh de colores vibrantes. Perfecto para despertar la curiosidad y la creatividad de los pequeños exploradores a partir de 3 años. ¡La ciencia nunca fue tan divertida! Ancho aproximado: 8.5""."
4187368,Monopoly Go!,"¡Vive la emoción del juego móvil número 1 en la vida real con Monopoly GO! versión de mesa! Inspirado en el popular juego digital, esta edición de ritmo rápido permite que todos los jugadores se muevan al mismo tiempo en sus propios mini tableros, compitiendo por ser los primeros en construir un punto de referencia con 4 bloques del mismo color. Sin billetes ni largas partidas: cada ronda dura solo 15 minutos y está cargada de emoción, robos bancarios y cierres estratégicos para sabotear a los oponentes. Incluye 4 tableros de doble cara con ubicaciones únicas, y un código exclusivo para desbloquear un token digital en la app. ¡Perfecto para viajes, reuniones familiares o noches de juego llenas de diversión para mayores de 8 años! Ancho aproximado: 10.51"". Cantidad de jugadores: 2+."
4186947,Acuarela Mágica,"¡Descubre el arte que brilla con el Acuarela Mágica de Nebulous Stars! Este encantador set invita a los niños a expresar su creatividad pintando 5 lienzos con diseños galácticos que brillan en la oscuridad. Con 12 colores vibrantes para mezclar y dos pinceles incluidos, podrán crear obras únicas llenas de magia y color. Además, el kit trae instrucciones fáciles y la fascinante historia de Nebulia, para una experiencia artística completa y envolvente. ¡Pinta, mezcla y deja que tu imaginación ilumine la galaxia! Ancho aproximado: 8.75""."
4186915,Aerógrafo Eléctrico,"¡Inspira la creatividad de los más pequeños con el Aerógrafo Eléctrico Nebulous Stars Deluxe! Este completo set incluye un aerógrafo eléctrico fácil de usar, marcador especial, plantillas, pinturas acuarelables y accesorios para que los niños puedan crear impresionantes obras de arte con efecto spray profesional. Recargable vía USB, es perfecto para desarrollar habilidades artísticas y experimentar con nuevas técnicas de pintura de manera divertida y segura. ¡Una experiencia artística innovadora que hará volar su imaginación! Ancho aproximado: 11.42""."
4186914,Set de Dijes Vía Láctea,"¡Explora el universo creativo con el Set de Dijes Vía Láctea de Nebulous Stars! Inspirado en la magia de la Vía Láctea, este juego incluye 2000 cuentas elegantes y coloridas para diseñar pulseras, collares y accesorios únicos. Con cordones de cáñamo y elásticos, además de instrucciones fáciles y la encantadora historia de Petulia, ofrece horas de diversión creativa para niños desde 7 años. Perfecto para desarrollar habilidades manuales mientras crean joyas cósmicas llenas de estilo y personalidad. ¡Deja que la imaginación brille como las estrellas! Ancho aproximado: 8.7""."
4186913,Libreta Creativa de Hojas Negras,"¡Despierta la creatividad con la Libreta Creativa de Hojas Negras! Este innovador cuaderno de dibujo viene con 30 páginas negras que hacen que los bolígrafos de gel de tinta neón resalten de manera espectacular, ofreciendo una experiencia artística única y fascinante para niños y adolescentes. Con 80 plantillas, más de 180 calcomanías, lápiz blanco y una guía completa con técnicas y teoría del color, es perfecto para desarrollar habilidades motoras finas mientras se divierten creando. Incluye además la historia mágica de Eclipsia para inspirar la imaginación. Un regalo ideal para jóvenes artistas que quieren brillar con cada trazo. Ancho aproximado: 8.7""."
4186912,Libreta de Colorear con Stickers,"¡Diversión brillante y sin desorden con la Libreta de Colorear con Stickers de Nebulous Stars! Ideal para niñas creativas, este libro mágico incluye más de 1350 calcomanías y 60 stickers de diamantes de imitación para completar 14 encantadoras imágenes con la técnica de “pegar por número”. Simple, entretenido y educativo, ayuda a desarrollar la motricidad fina mientras las pequeñas artistas disfrutan decorando con colores vibrantes y efectos brillantes. Perfecto para viajes o momentos de tranquilidad, incluye también la historia de Marinia para una experiencia aún más envolvente. ¡Creatividad que deslumbra, en cualquier lugar! Ancho aproximado: 8.7""."
4186911,Libreta Pequeña de Arte Fantasía,"¡Deja que la imaginación brille con la Libreta Pequeña de Arte Fantasía de Nebulous Stars! Este mágico kit de manualidades permite a las niñas crear hasta 12 obras maestras brillantes con papel de aluminio vibrante y un bolígrafo adhesivo especial, sin necesidad de marcadores ni desorden. Perfecto para artistas de 7 años en adelante, transforma cada diseño en una pieza única con colores metálicos deslumbrantes. Ideal como regalo creativo, esta actividad fomenta la expresión artística, mejora la motricidad fina y ofrece diversión sin complicaciones en casa o en movimiento. ¡Una experiencia encantadora que inspira a brillar! Ancho aproximado: 6.3""."
