nombre,precio,url,imagen,marca,Edad Recomendada,id,descripcion_y,gda,descripcion gda,gda 1,descripcion gda 1,gda 2,descripcion gda 2,descripcion_estandarizada
Torre de Pisa 260 Piezas,1646.25,https://jugueton.com.do/torre-de-pisa-260-piezas-4188140.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188140-1__1749758161.jpg,,7+,4188140,BRICK TRICK LA TORRE DE PISA 260PZAS 7+,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"¡Construye la icónica Torre de Pisa con el set de 260 piezas de la serie Brick Trick Travel,diseñado para pequeños y grandes amantes de la arquitectura y los viajes! Este set incluye ladrillos cerámicos reales,elementos decorativos de madera,cartón y hasta césped,ofreciendo una experiencia de construcción realista y creativa. Fabricado con un 95% de materiales naturales,es una opción ecológica y segura para niños a partir de 7 años. El adhesivo especial,soluble en agua,permite construir una y otra vez. ¡Un regalo perfecto para explorar el mundo ladrillo a ladrillo desde casa! Incluye 290 piezas. Ancho aproximado: 9.72""."
Puente de la Torre 290 Piezas,1612.5,https://jugueton.com.do/puente-de-la-torre-290-piezas-4188138.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188138-1__1749758157.jpg,,7+,4188138,BRICK TRICK TOWER BRIDGE 290PZAS 7+,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"¡Conviértete en arquitecto y construye el famoso Puente de la Torre de Londres con el set de 290 piezas de la serie Brick Trick Travel! Este increíble set está elaborado con hasta un 98% de materiales naturales,incluyendo ladrillos cerámicos reales y elementos decorativos de madera y cartón. Perfecto para niños a partir de 7 años y para todos los amantes de la construcción,este set es una forma divertida y ecológica de explorar el mundo sin salir de casa. ¡Una idea de regalo ideal para pequeños viajeros y futuros ingenieros! Incluye 290 piezas. Ancho aproximado: 9.72""."
Arco del Triunfo 290 Piezas,1612.5,https://jugueton.com.do/arco-del-triunfo-290-piezas-4188137.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188137-1__1749758153.jpg,,7+,4188137,BRICK TRICK ARCO DEL TRIUNFO 290PZAS 7+,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"¡Descubre el encanto de París construyendo tu propio Arco del Triunfo con este set de 290 piezas de la serie Brick Trick Travel! Utiliza ladrillos cerámicos reales,elementos decorativos de madera y cartón,y da vida a uno de los monumentos más icónicos de Francia desde la comodidad de tu hogar. Diseñado para estimular la creatividad de los niños,este set permite cortar,apilar,pegar y colorear libremente.¡Un regalo perfecto para pequeños constructores a partir de 7 años y amantes de la arquitectura! Incluye 290 piezas."
"Figura de Colección de 6.5""",2650.0,https://jugueton.com.do/figura-de-coleccion-de-6-5-4188280.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188280-1.jpg,MRBEAST LAB,5+,4188280,"MRBEAST W2 LAB FIGURA COLECCION 6.5"" 5+",J9010901,MU¥ECOS,J90109,FIGURAS Y ACCION,J,JUGUETES,"Sumérgete en el universo de MrBeast con esta exclusiva figura de acción coleccionable de 6.5 pulgadas, diseñada para fanáticos y coleccionistas. Con 13 puntos de articulación, incluyendo una mandíbula móvil, permite poses dinámicas y un juego creativo sin límites. Presentada en un embalaje premium tipo maletín de edición limitada, es un artículo de colección que destaca en cualquier estante. Ideal como regalo para seguidores de MrBeast y amantes del merchandising de YouTubers, esta figura incluye la posibilidad de encontrar las ultra raras Panteras Doradas o Tigres Platino, disponibles solo en 10,000 unidades de la Serie 1. Además, cada paquete trae una mini figura misteriosa de 1 pulgada para ampliar tu colección entre más de 100 figuras únicas de la serie Alpha. ¡Una joya imprescindible para superfans! Incluye 2 piezas. Tipo de producto: Figura. Ancho aproximado: 7.25""."
Camara de Mutación,2495.0,https://jugueton.com.do/camara-de-mutacion-4188279.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188279-1.jpg,MRBEAST LAB,5+,4188279,MRBEAST LAB CAMARA MUTACION 5+,J9010901,MU¥ECOS,J90109,FIGURAS Y ACCION,J,JUGUETES,"¡Descubre la emoción de la serie icónica de mutadores MrBeast con la figura de acción Stealth Panther de 5.5 pulgadas! Esta cámara de mutación interactiva permite activar el proceso de transformación usando el escáner de huellas dactilares y el Mutation Liquid, ofreciendo una experiencia divertida y única para niños y coleccionistas. Disponible en diseños exclusivos como Stealth Panther, Metallic Panther e Iconic Panther, cada figura cuenta con 20 puntos de articulación para poses dinámicas y juego ilimitado. Edición limitada y con embalaje premium, es el regalo perfecto para fanáticos de MrBeast desde los 6 años en adelante. Además, no te pierdas los paquetes misteriosos con mini figuras sorpresa de 1 pulgada para ampliar tu colección con más de 100 opciones en la serie Alpha. ¡Innovación, estilo y diversión en una sola figura! Incluye 2 piezas. Tipo de producto: Figura. Ancho aproximado: 7""."
12 Mega Figuras Swarp,1795.0,https://jugueton.com.do/12-mega-figuras-swarp-4188277.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188277-1__1749583552.jpg,MRBEAST LAB,5+,4188277,MRBEAST LAB SWARMS MEGA 12 FIGURAS 5+,J9010901,MU¥ECOS,J90109,FIGURAS Y ACCION,J,JUGUETES,"¡Descubre la emoción de las 12 Mega Figuras Swarp de MrBeast Lab! Cada figura mide 1 pulgada de altura y viene en un tubo de ensayo que, al agregar agua y agitar, libera cuatro de los 12 enjambres efervescentes para sorprender a los coleccionistas. Cada paquete incluye una edición especial Hard Head Panther, y con más de 100 enjambres únicos para coleccionar, la aventura está garantizada. ¿Será tu coleccionista quien descubra la exclusiva Pantera Hyperchrome Edition Limitada? ¡La diversión y el misterio están listos para ser revelados! Incluye 12 piezas. Tipo de producto: Figura. Ancho aproximado: 1.6""."
Set de Mini Animales,395.0,https://jugueton.com.do/set-de-mini-animales-4188022.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188022-1__1749571069.jpg,PlayDoh,3+,4188022,PDOH SET MINI ANIMALES 3+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"¡Desata la creatividad de tu pequeño explorador con el Set de Mini Animales Play-Doh Safari! Este completo kit incluye moldes y cortadores de animales exóticos junto con coloridas latas de Play-Doh para crear un mundo salvaje y lleno de diversión. Perfecto para que los niños den vida a sus aventuras imaginativas mientras desarrollan sus habilidades artísticas y motrices. Ideal para horas de juego creativo, ¡invita a tu hijo a emprender hoy mismo su emocionante safari en casa! Ancho aproximado: 5.9""."
Desafios Kanoodle,1095.0,https://jugueton.com.do/desafios-kanoodle-4188087.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188087-1__1749163092.jpg,Educational Insights,7+,4188087,EDINS KANOODLE PUZZLES 7+,J9010601,DE MESA,J90106,JUEGOS DE SALON,J,JUGUETES,"Diseñado para estimular el pensamiento lógico, la resolución de problemas y el pensamiento estratégico, es perfecto para jugadores de 7 a 90+ años. Aunque hay cientos de combinaciones posibles, ¡solo una es la correcta! Ideal como juego de viaje y para ejercitar la mente en cualquier momento."
El Ahorcado,1425.0,https://jugueton.com.do/el-ahorcado-4188083.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188083-1__1749163077.jpg,QUERCETTI,6+,4188083,QUERCETTI HANGMAN 6+,J9010601,DE MESA,J90106,JUEGOS DE SALON,J,JUGUETES,"¡El clásico juego de palabras ocultas con un divertido giro del Lejano Oeste! Este juego tradicional para dos jugadores reta a uno a pensar en una palabra secreta, mientras el otro intenta adivinarla diciendo letras, una a una. Si la letra está en la palabra, se coloca un clavo en la posición correcta. Si no, se va construyendo poco a poco la figura del vaquero. Es una forma entretenida de practicar la ortografía, ampliar el vocabulario y desarrollar habilidades analíticas. ¡Un duelo de letras donde cada intento cuenta para salvar al vaquero! Ideal para jugar en familia o en el aula. Ancho aproximado: 11"". Cantidad de jugadores: 2."
Rompecabeza Carro Chunky,550.0,https://jugueton.com.do/rompecabeza-carro-chunky-4188077.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188077-1__1749163065.jpg,Bigjig Toys,10m+,4188077,BIGJIGTOYS CHUNKY CAR PUZZLE 10M+,J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Este rompecabezas de madera grueso es perfecto para niños pequeños, con cuatro piezas grandes y coloridas que forman un coche divertido. Ideal para niños a partir de 1 año, las piezas son fáciles de agarrar, inspeccionar y colocar, fomentando habilidades motoras finas y el aprendizaje a través del juego. Fabricado con materiales sostenibles de alta calidad, este juguete seguro cumple con las normas EN71 y utiliza pinturas no tóxicas. Un excelente juguete para explorar sonidos y formas, ideal para compartir momentos con padres o abuelos. Incluye 4 piezas. Ancho aproximado: 5.91""."
Rompecabezas de Dinosaurio 6 Piezas,525.0,https://jugueton.com.do/rompecabezas-de-dinosaurio-6-piezas-4188063.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188063-1__1749163015.jpg,Bigjig Toys,2+,4188063,BIGJIGTOYS ROMPE. DINOSAURIO 6PZAS 2+,J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Rompecabezas de Dinosaurio 6 Piezas: Viaja atrás en el tiempo a la era de los gigantes con este set de juguetes de dinosaurios que incluye 8 dinosaurios, un nido con 2 huevos, una cascada y un árbol independiente, listos para horas de juego imaginativo. Cuenta con un árbol móvil, dinosaurios adultos y bebés, además de dos pterodáctilos. Los niños pueden esconderse tras la cascada, escalar el volcán o equilibrarse en las rocas, pero ¡cuidado con la lava! Este juguete educativo fomenta el aprendizaje sobre los dinosaurios y su historia, mientras desarrolla la destreza, la imaginación, las habilidades sociales y la coordinación. Incluye 6 piezas. Ancho aproximado: 17.72""."
Rompecabezas Safari 6 Piezas,525.0,https://jugueton.com.do/rompecabezas-safari-6-piezas-4188062.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188062-1__1749163011.jpg,Bigjig Toys,2+,4188062,BIGJIGTOYS ROMPE. SAFARI 6PZAS 2+,J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Las mentes jóvenes se divertirán reuniendo estos encantadores rompecabezas de Safari. Las piezas gruesas de madera tienen el tamaño ideal para que las manos pequeñas las levanten, agarren y coloquen con facilidad. Este juego ayuda a desarrollar la concentración y las habilidades motoras finas. Recomendado para niños a partir de 2 años, está fabricado con materiales de alta calidad y de origen responsable, garantizando seguridad y durabilidad. Incluye 6 piezas. Ancho aproximado: 5.91""."
Rompecabezas Vida Marina 6 Piezas,525.0,https://jugueton.com.do/rompecabezas-vida-marina-6-piezas-4188061.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188061-1__1749163006.jpg,Bigjig Toys,2+,4188061,BIGJIGTOYS ROMPE. VIDA MARINA 6PZAS 2+,J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"¡Explora las maravillas del océano con este colorido rompecabezas de madera! Las piezas gruesas son ideales para manos pequeñas, facilitando que los niños las levanten, agarren y coloquen. Este juego promueve el desarrollo de la concentración y las habilidades motoras finas. Recomendado para niños de 2 años en adelante, está fabricado con materiales de alta calidad y de origen responsable, garantizando seguridad y durabilidad. Incluye 6 piezas. Ancho aproximado: 5.91""."
Rompecabezas de Granja 2 Piezas,625.0,https://jugueton.com.do/rompecabezas-de-granja-2-piezas-4188060.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188060-1__1749163002.jpg,Bigjig Toys,12m+,4188060,BIGJIGTOYS ROMPE. GRANJA 2PZAS 12M+,J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Combina las piezas de colores brillantes para crear cuatro adorables animales de granja: cerdo, vaca, oveja y caballo. Cada pieza está hecha de madera gruesa, con el tamaño perfecto para que las manos pequeñas las levanten, agarren y coloquen fácilmente. Este rompecabezas ayuda a desarrollar la concentración, la destreza y las habilidades motoras finas en los niños. Fabricado con materiales de alta calidad y de origen responsable, es una opción segura y divertida para los más pequeños. Incluye 2 piezas. Ancho aproximado: 5.5""."
Rompecabezas Encaje de Animales,1525.0,https://jugueton.com.do/rompecabezas-encaje-de-animales-4188054.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188054-1__1749162990.jpg,Bigjig Toys,3+,4188054,BIGJIGTOYS ANIMAL LOCK-A-BLOCK 3+,J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Descubre los animales de la jungla con este rompecabezas de madera de 11 piezas. También se puede usar como juguete apilable y es ideal para el juego libre, lo que lo convierte en un excelente juguete Montessori. Las piezas grandes y fáciles de manipular ayudan a desarrollar las habilidades de apilamiento y pensamiento lógico de los niños, y son perfectas para que las manos pequeñas las sostengan, exploren y jueguen. Es un regalo ideal para cumpleaños o Navidad para niños a partir de 3 años, y fomenta la relación entre padres e hijos al resolver juntos los desafíos del juego. Incluye 11 piezas. Ancho aproximado: 9.6""."
Bolso de Cintura,1150.0,https://jugueton.com.do/bolso-de-cintura-4188050.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4188050-1__1749162972.jpg,Creativity for kids,6+,4188050,CREATIVITY CHIC BOUTIQUE BELT BAG 6+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"¡Despierta la creatividad y el estilo de las más pequeñas con este divertido kit para diseñar su propio bolso de cinturón transparente! Ideal para niñas de 6 a 8 años, incluye todo lo necesario para personalizar un bolso moderno con inserciones estampadas, calcomanías coloridas, letras del alfabeto y cuentas divertidas. Perfecto para desarrollar habilidades manuales y fomentar la autoexpresión, este kit es un regalo ideal para cumpleaños o cualquier ocasión especial. ¡Un accesorio único que podrán usar y compartir mientras disfrutan de horas de diversión creativa! Ancho aproximado: 10.5""."
